,Date,NIFTY,RELIANCE,SBI,HDFC
1488,2016-12-29,8103.6,1065.45,247.65,1205.2
1489,2016-12-28,8034.85,1049.7,247.75,1186.75
1490,2016-12-27,8032.85,1064.7,248.75,1185.2
1491,2016-12-26,7908.25,1047.45,244.2,1175.0
1492,2016-12-23,7985.75,1057.3,249.15,1186.25
1493,2016-12-22,7979.1,1053.35,249.8,1173.1
1494,2016-12-21,8061.3,1063.25,255.35,1180.0
1495,2016-12-20,8082.4,1057.9,254.55,1181.9
1496,2016-12-19,8104.35,1062.55,261.35,1176.75
1497,2016-12-16,8139.45,1057.15,264.75,1182.3
1498,2016-12-15,8153.6,1052.95,265.4,1176.6
1499,2016-12-14,8182.45,1059.5,262.9,1175.7
1500,2016-12-13,8221.8,1039.8,266.15,1186.25
1501,2016-12-12,8170.8,1027.2,263.65,1184.45
1502,2016-12-09,8261.75,1028.95,266.65,1198.3
1503,2016-12-08,8246.85,1020.05,259.9,1199.5
1504,2016-12-07,8102.05,999.15,255.6,1181.6
1505,2016-12-06,8143.15,1005.2,259.1,1194.45
1506,2016-12-05,8128.75,993.85,256.9,1196.35
1507,2016-12-02,8086.8,994.75,254.1,1189.1
1508,2016-12-01,8192.9,997.75,255.65,1197.25
1509,2016-11-30,8224.5,990.05,258.35,1199.6
1510,2016-11-29,8142.15,997.7,252.7,1178.75
1511,2016-11-28,8126.9,986.65,253.55,1184.45
1512,2016-11-25,8114.3,993.7,260.95,1189.3
1513,2016-11-24,7965.5,987.35,261.75,1165.5
1514,2016-11-23,8033.3,1009.0,258.65,1184.75
1515,2016-11-22,8002.3,1001.45,257.35,1198.05
1516,2016-11-21,7929.1,991.5,257.35,1198.7
1517,2016-11-18,8074.1,987.5,275.8,1211.4
1518,2016-11-17,8079.95,977.75,277.45,1230.2
1519,2016-11-16,8111.6,986.55,277.2,1244.35
1520,2016-11-15,8108.45,985.4,278.2,1254.75
1521,2016-11-11,8296.3,1001.75,273.0,1275.8
1522,2016-11-10,8525.75,1010.4,281.3,1278.55
1523,2016-11-09,8432.0,1004.6,260.0,1251.25
1524,2016-11-08,8543.55,1003.5,252.65,1254.3
1525,2016-11-07,8497.05,1001.15,252.7,1249.45
1526,2016-11-04,8433.75,1005.55,242.85,1243.7
1527,2016-11-03,8484.95,1023.95,245.65,1254.95
1528,2016-11-02,8514.0,1023.75,251.05,1246.15
1529,2016-11-01,8626.25,1051.0,258.95,1259.8
1530,2016-10-30,8625.7,1051.2,257.6,1253.3
1531,2016-10-28,8638.0,1054.95,258.0,1259.05
1532,2016-10-27,8615.25,1048.7,255.4,1252.1
1533,2016-10-26,8615.25,1054.05,258.75,1239.3
1534,2016-10-25,8691.3,1060.85,261.45,1250.3
1535,2016-10-24,8708.95,1063.3,262.95,1263.55
1536,2016-10-21,8693.05,1064.2,258.5,1270.7
1537,2016-10-20,8699.4,1087.55,260.2,1255.5
1538,2016-10-19,8659.1,1087.35,255.4,1258.35
1539,2016-10-18,8677.9,1081.1,256.9,1257.85
1540,2016-10-17,8520.4,1060.65,253.2,1237.7
1541,2016-10-14,8583.4,1077.65,252.1,1261.8
1542,2016-10-13,8573.35,1057.15,249.65,1262.75
1543,2016-10-10,8708.8,1096.35,256.6,1284.35
1544,2016-10-07,8697.6,1109.0,258.7,1280.6
1545,2016-10-06,8709.55,1110.8,256.8,1281.95
1546,2016-10-05,8743.95,1089.4,260.85,1286.1
1547,2016-10-04,8769.15,1096.35,259.75,1289.55
1548,2016-10-03,8738.1,1090.7,255.3,1287.2
1549,2016-09-30,8611.15,1083.7,251.25,1272.85
1550,2016-09-29,8591.25,1072.45,247.25,1277.5
1551,2016-09-28,8745.15,1090.65,253.75,1295.25
1552,2016-09-27,8706.4,1110.5,249.0,1298.05
1553,2016-09-26,8723.05,1107.2,251.65,1296.15
1554,2016-09-23,8831.55,1102.8,254.55,1312.7
1555,2016-09-22,8867.45,1088.95,257.9,1306.9
1556,2016-09-21,8777.15,1072.25,251.15,1293.0
1557,2016-09-20,8775.9,1074.2,254.45,1288.45
1558,2016-09-19,8808.4,1082.4,255.65,1290.15
1559,2016-09-16,8779.85,1075.55,254.3,1297.85
1560,2016-09-15,8742.55,1065.0,256.0,1279.6
1561,2016-09-14,8726.6,1044.75,257.55,1269.45
1562,2016-09-12,8715.6,1046.5,252.75,1279.9
1563,2016-09-09,8866.7,1044.55,264.1,1290.4
1564,2016-09-08,8952.5,1033.4,268.35,1289.4
1565,2016-09-07,8917.95,1017.65,266.8,1286.75
1566,2016-09-06,8943.0,1019.9,260.1,1300.4
1567,2016-09-02,8809.65,1013.35,254.6,1285.1
1568,2016-09-01,8774.65,1029.2,252.0,1283.7
1569,2016-08-31,8786.2,1060.0,252.5,1291.2
1570,2016-08-30,8744.35,1066.4,252.25,1268.65
1571,2016-08-29,8607.45,1057.45,249.05,1238.1
1572,2016-08-26,8572.55,1027.9,246.6,1257.1
1573,2016-08-25,8592.2,1012.7,250.15,1258.55
1574,2016-08-24,8650.3,1020.5,254.4,1261.8
1575,2016-08-23,8632.6,1010.45,254.75,1251.45
1576,2016-08-22,8629.15,1011.85,254.8,1250.3
1577,2016-08-19,8666.9,1014.9,258.5,1247.1
1578,2016-08-18,8673.25,1018.05,248.4,1252.5
1579,2016-08-17,8624.05,1013.3,246.25,1234.9
1580,2016-08-16,8642.55,1024.9,246.75,1227.3
1581,2016-08-12,8672.15,1035.8,243.3,1228.7
1582,2016-08-11,8592.15,1014.1,227.15,1228.25
1583,2016-08-10,8575.3,1003.65,231.5,1226.9
1584,2016-08-09,8678.25,1030.7,235.15,1247.2
1585,2016-08-08,8711.35,1029.25,233.25,1249.6
1586,2016-08-05,8683.15,1016.25,232.75,1249.25
1587,2016-08-04,8551.1,993.0,225.65,1241.0
1588,2016-08-03,8544.85,993.95,226.65,1240.45
1589,2016-08-02,8622.9,1012.8,228.05,1243.3
1590,2016-08-01,8636.55,1009.5,227.3,1242.3
1591,2016-07-29,8638.5,1014.9,229.4,1246.2
1592,2016-07-28,8666.3,1026.35,231.0,1248.45
1593,2016-07-27,8615.8,1013.1,229.25,1236.95
1594,2016-07-26,8590.65,1024.05,226.7,1238.8
1595,2016-07-25,8635.65,1022.75,229.9,1246.95
1596,2016-07-22,8541.2,1014.85,223.5,1230.8
1597,2016-07-21,8510.1,1006.35,225.65,1228.6
1598,2016-07-20,8565.85,1023.0,231.15,1232.2
1599,2016-07-19,8528.55,1017.8,229.6,1218.35
1600,2016-07-18,8508.7,1006.25,228.75,1227.45
1601,2016-07-15,8541.4,1012.2,231.5,1223.7
1602,2016-07-14,8565.0,1004.9,232.0,1200.35
1603,2016-07-13,8519.5,1008.75,227.7,1197.75
1604,2016-07-12,8521.05,1003.4,226.7,1202.15
1605,2016-07-11,8467.9,992.5,224.7,1199.75
1606,2016-07-08,8323.2,978.4,218.3,1174.85
1607,2016-07-07,8337.9,987.9,220.05,1185.65
1608,2016-07-05,8335.95,993.1,223.5,1165.6
1609,2016-07-04,8370.7,986.7,223.0,1172.8
1610,2016-07-01,8328.35,973.45,219.6,1174.5
1611,2016-06-30,8287.75,969.15,218.8,1176.45
1612,2016-06-29,8204.0,966.9,217.2,1168.3
1613,2016-06-28,8127.85,957.8,215.9,1166.95
1614,2016-06-27,8094.7,955.65,217.15,1159.95
1615,2016-06-24,8088.6,951.45,211.25,1161.9
1616,2016-06-23,8270.45,980.45,217.55,1190.1
1617,2016-06-22,8203.7,980.5,212.9,1171.5
1618,2016-06-21,8219.9,987.1,214.0,1166.65
1619,2016-06-20,8238.5,990.2,215.9,1172.05
1620,2016-06-17,8170.2,974.9,213.45,1170.0
1621,2016-06-16,8140.75,976.3,216.0,1162.15
1622,2016-06-15,8206.6,984.6,216.05,1169.55
1623,2016-06-14,8108.85,976.25,207.7,1151.85
1624,2016-06-13,8110.6,981.1,201.8,1152.9
1625,2016-06-10,8170.05,976.7,205.95,1161.35
1626,2016-06-09,8203.6,971.15,209.95,1159.4
1627,2016-06-08,8273.05,954.1,210.7,1162.6
1628,2016-06-07,8266.45,955.05,210.15,1173.7
1629,2016-06-06,8201.05,954.8,198.9,1171.1
1630,2016-06-03,8220.8,959.65,196.6,1171.75
1631,2016-06-02,8218.95,956.25,200.55,1174.95
1632,2016-06-01,8179.95,953.6,198.25,1175.15
1633,2016-05-31,8160.1,957.85,204.95,1181.9
1634,2016-05-30,8178.5,968.7,198.85,1179.75
1635,2016-05-27,8156.65,974.7,195.9,1186.8
1636,2016-05-26,8069.65,946.85,184.15,1183.25
1637,2016-05-25,7934.9,951.2,175.1,1173.3
1638,2016-05-24,7748.85,940.45,169.5,1139.95
1639,2016-05-23,7731.05,930.0,168.4,1136.75
1640,2016-05-20,7749.7,934.2,171.35,1140.9
1641,2016-05-19,7783.4,951.2,172.7,1139.3
1642,2016-05-18,7870.15,970.55,179.95,1140.65
1643,2016-05-17,7890.75,969.15,176.85,1153.45
1644,2016-05-16,7860.75,975.95,176.8,1162.8
1645,2016-05-13,7814.9,978.15,184.85,1140.9
1646,2016-05-12,7900.4,992.8,188.5,1149.1
1647,2016-05-11,7848.85,975.4,185.0,1138.8
1648,2016-05-10,7887.8,982.55,189.5,1144.9
1649,2016-05-09,7866.05,983.1,188.7,1141.4
1650,2016-05-06,7733.45,968.95,184.35,1119.65
1651,2016-05-05,7735.5,975.25,180.35,1132.3
1652,2016-05-04,7706.55,978.1,179.95,1127.35
1653,2016-05-03,7747.0,975.8,184.05,1118.0
1654,2016-05-02,7805.9,986.95,186.0,1117.65
1655,2016-04-29,7849.8,982.7,189.0,1132.35
1656,2016-04-28,7847.25,996.7,192.05,1113.95
1657,2016-04-27,7979.9,1019.4,196.15,1124.2
1658,2016-04-26,7962.65,1016.95,200.95,1113.85
1659,2016-04-25,7855.05,1016.9,197.05,1093.25
1660,2016-04-22,7899.3,1038.95,200.15,1092.15
1661,2016-04-21,7912.05,1041.15,194.35,1091.15
1662,2016-04-20,7914.75,1037.3,187.3,1097.85
1663,2016-04-18,7914.7,1064.75,186.75,1087.8
1664,2016-04-13,7850.45,1066.05,191.9,1081.75
1665,2016-04-12,7708.95,1047.4,187.8,1063.0
1666,2016-04-11,7671.4,1040.3,188.25,1070.95
1667,2016-04-08,7555.2,1036.35,183.1,1059.35
1668,2016-04-07,7546.45,1037.25,181.95,1055.5
1669,2016-04-06,7614.35,1033.75,183.85,1061.5
1670,2016-04-05,7603.2,1026.95,184.35,1057.45
1671,2016-04-04,7758.8,1035.05,194.7,1069.05
1672,2016-04-01,7713.05,1034.45,195.65,1064.45
1673,2016-03-31,7738.4,1045.2,194.25,1071.15
1674,2016-03-30,7735.2,1047.05,197.55,1064.95
1675,2016-03-29,7597.0,1036.25,189.5,1053.8
1676,2016-03-28,7615.1,1020.4,188.3,1047.5
1677,2016-03-23,7716.5,1029.2,196.6,1049.35
1678,2016-03-22,7714.9,1047.85,197.5,1053.85
1679,2016-03-21,7704.25,1037.3,196.8,1045.6
1680,2016-03-18,7604.35,1027.2,191.25,1028.4
1681,2016-03-17,7512.55,1016.0,186.35,1018.4
1682,2016-03-16,7498.75,1021.75,185.2,1030.45
1683,2016-03-15,7460.6,1020.5,185.3,1026.7
1684,2016-03-14,7538.75,1019.75,181.75,1027.55
1685,2016-03-11,7510.2,1014.5,180.1,1028.7
1686,2016-03-10,7486.15,1011.75,180.5,1021.25
1687,2016-03-09,7531.8,1041.7,183.4,1024.8
1688,2016-03-08,7485.3,1027.0,183.35,1014.15
1689,2016-03-04,7485.35,1006.4,188.4,1020.55
1690,2016-03-03,7475.6,1012.85,182.75,1015.85
1691,2016-03-02,7368.85,1001.5,181.15,1007.2
1692,2016-03-01,7222.3,981.3,162.05,984.15
1693,2016-02-29,6987.05,966.65,158.75,971.85
1694,2016-02-26,7029.75,950.35,155.9,961.0
1695,2016-02-25,6970.6,944.1,151.8,942.65
1696,2016-02-24,7018.7,952.65,156.3,949.6
1697,2016-02-23,7109.55,949.65,158.5,970.05
1698,2016-02-22,7234.55,962.3,164.95,988.75
1699,2016-02-19,7210.75,944.35,164.7,989.3
1700,2016-02-18,7191.75,940.1,159.8,989.45
1701,2016-02-17,7108.45,952.6,158.95,974.9
1702,2016-02-16,7048.25,930.55,156.4,973.45
1703,2016-02-15,7162.95,946.75,167.85,973.6
1704,2016-02-12,6980.95,906.55,154.8,971.4
1705,2016-02-11,6976.35,924.55,154.25,975.3
1706,2016-02-10,7215.7,962.65,159.0,1012.95
1707,2016-02-09,7298.2,957.5,167.05,1026.05
1708,2016-02-08,7387.25,961.05,172.15,1035.85
1709,2016-02-05,7489.1,970.9,168.2,1055.25
1710,2016-02-04,7404.0,973.05,162.85,1049.2
1711,2016-02-03,7361.8,981.4,166.05,1043.85
1712,2016-02-02,7455.55,1001.15,169.4,1053.8
1713,2016-02-01,7555.95,1030.3,172.75,1059.75
1714,2016-01-29,7563.55,1035.4,179.9,1049.85
1715,2016-01-28,7424.65,1016.9,185.25,1031.7
1716,2016-01-27,7437.75,999.35,184.4,1035.65
1717,2016-01-25,7436.15,1003.95,182.95,1041.15
1718,2016-01-22,7422.45,1004.15,184.6,1030.3
1719,2016-01-21,7276.8,984.2,175.6,1023.0
1720,2016-01-20,7309.3,1004.55,173.65,1018.3
1721,2016-01-19,7435.1,1043.6,182.95,1035.8
1722,2016-01-18,7351.0,1016.85,181.0,1025.85
1723,2016-01-15,7437.8,1073.3,184.3,1042.15
1724,2016-01-14,7536.8,1061.65,196.05,1049.75
1725,2016-01-13,7562.4,1076.85,200.9,1060.15
1726,2016-01-12,7510.3,1045.45,199.4,1046.95
1727,2016-01-11,7563.85,1051.6,204.3,1058.6
1728,2016-01-08,7601.35,1025.75,208.95,1062.35
1729,2016-01-07,7568.3,1013.25,209.55,1056.2
1730,2016-01-06,7741.0,1032.2,216.85,1067.1
1731,2016-01-05,7784.65,1005.15,217.75,1062.4
1732,2016-01-04,7791.3,995.3,220.7,1070.5
1733,2016-01-01,7963.2,1015.35,227.8,1088.75
1734,2015-12-31,7946.35,1014.6,224.45,1082.15
1735,2015-12-30,7896.25,1004.5,225.8,1074.3
1736,2015-12-29,7928.95,1015.4,228.2,1077.95
1737,2015-12-28,7925.15,1010.4,228.9,1077.25
1738,2015-12-24,7861.05,1000.55,228.3,1074.0
1739,2015-12-23,7865.95,1003.8,229.65,1074.1
1740,2015-12-22,7786.1,987.3,228.35,1066.45
1741,2015-12-21,7834.45,992.1,230.45,1075.4
1742,2015-12-18,7761.95,991.9,226.5,1073.0
1743,2015-12-17,7844.35,1009.7,230.9,1080.25
1744,2015-12-16,7750.9,978.65,227.3,1067.3
1745,2015-12-15,7700.9,975.9,226.4,1059.45
1746,2015-12-14,7650.05,955.1,225.95,1055.05
1747,2015-12-11,7610.45,952.95,227.3,1046.35
1748,2015-12-10,7683.3,950.35,231.95,1060.6
1749,2015-12-09,7612.5,915.9,234.4,1047.45
1750,2015-12-08,7701.7,940.9,235.95,1049.25
1751,2015-12-07,7765.4,952.05,238.65,1061.95
1752,2015-12-04,7781.9,965.45,241.1,1058.9
1753,2015-12-03,7864.15,977.2,241.1,1076.75
1754,2015-12-02,7931.35,977.95,244.6,1077.8
1755,2015-12-01,7954.9,965.9,250.2,1083.0
1756,2015-11-30,7935.25,965.85,250.2,1077.75
1757,2015-11-27,7942.7,979.05,249.7,1079.4
1758,2015-11-26,7883.8,988.65,242.5,1063.95
1759,2015-11-24,7831.6,967.7,241.4,1064.35
1760,2015-11-23,7849.25,953.75,242.7,1066.05
1761,2015-11-20,7856.55,946.85,242.95,1070.85
1762,2015-11-19,7842.75,934.75,243.9,1068.9
1763,2015-11-18,7731.8,912.0,241.0,1048.6
1764,2015-11-17,7837.55,927.75,247.85,1060.8
1765,2015-11-16,7806.6,934.3,248.3,1060.95
1766,2015-11-13,7762.25,933.05,240.25,1052.05
1767,2015-11-11,7825.0,928.45,243.15,1054.4
1768,2015-11-10,7783.35,922.75,241.2,1054.6
