Date,Price,Open,High,Low,Volume,Chg%
"Jun 19, 2019","37,320","37,323","37,415","37,231",17.85K,-0.01%
"Jun 18, 2019","37,324","37,087","37,470","37,087",33.80K,0.56%
"Jun 17, 2019","37,116","37,150","37,273","36,971",24.47K,0.15%
"Jun 14, 2019","37,060","37,151","37,693","37,021",38.60K,-0.17%
"Jun 13, 2019","37,122","36,780","37,143","36,685",22.87K,0.94%
"Jun 12, 2019","36,777","36,827","36,975","36,743",19.98K,0.05%
"Jun 11, 2019","36,760","36,685","36,850","36,520",22.03K,0.41%
"Jun 10, 2019","36,611","37,275","37,275","36,555",26.03K,-2.05%
"Jun 07, 2019","37,376","37,052","37,599","36,960",32.66K,0.88%
"Jun 06, 2019","37,050","36,902","37,265","36,892",24.92K,0.50%
"Jun 05, 2019","36,864","36,878","37,415","36,820",25.63K,-0.04%
"Jun 04, 2019","36,878","36,660","36,911","36,534",27.85K,0.40%
"Jun 03, 2019","36,732","36,575","36,780","36,425",24.05K,0.70%
"May 31, 2019","36,476","36,400","36,735","36,323",25.37K,0.09%
"May 30, 2019","36,445","36,200","36,575","36,063",23.57K,0.36%
"May 29, 2019","36,314","36,099","36,350","36,060",27.37K,1.01%
"May 28, 2019","35,950","36,470","36,535","35,887",29.69K,-1.48%
"May 27, 2019","36,491","36,500","36,635","36,455",13.30K,0.20%
"May 24, 2019","36,417","36,683","36,683","36,393",15.76K,-0.75%
"May 23, 2019","36,693","36,300","36,766","36,080",23.58K,0.96%
"May 22, 2019","36,344","36,340","36,465","36,251",14.93K,0.17%
"May 21, 2019","36,281","36,413","36,413","36,220",16.25K,-0.33%
"May 20, 2019","36,401","36,580","36,580","36,113",20.18K,-0.57%
"May 17, 2019","36,611","36,998","36,998","36,570",23.62K,-0.77%
"May 16, 2019","36,894","37,515","37,585","36,876",28.21K,-1.74%
"May 15, 2019","37,548","37,598","37,710","37,450",19.28K,-0.02%
"May 14, 2019","37,554","37,688","37,786","37,490",21.01K,-0.33%
"May 13, 2019","37,680","37,300","37,750","37,236",25.18K,0.79%
"May 10, 2019","37,384","37,395","37,519","37,291",18.22K,-0.11%
"May 09, 2019","37,427","37,410","37,596","37,323",23.58K,-0.01%
"May 08, 2019","37,432","37,522","37,699","37,400",23.95K,-0.15%
"May 07, 2019","37,489","37,450","37,548","37,209",24.47K,0.22%
"May 06, 2019","37,406","37,307","37,445","37,078",23.86K,-0.05%
"May 03, 2019","37,425","36,896","37,469","36,686",35.68K,1.86%
"May 02, 2019","36,743","37,125","37,125","36,678",26.20K,-1.16%
"May 01, 2019","37,174","37,743","37,743","37,087",19.79K,-0.06%
"Apr 30, 2019","37,195","37,320","37,358","36,879",20.16K,-0.90%
"Apr 26, 2019","37,534","37,499","37,700","37,310",22.15K,0.16%
"Apr 25, 2019","37,473","37,305","37,667","37,285",21.33K,-0.06%
"Apr 24, 2019","37,496","37,000","37,524","36,937",24.58K,1.35%
"Apr 23, 2019","36,997","37,417","37,484","36,860",24.10K,-1.09%
"Apr 22, 2019","37,404","37,300","37,625","37,300",16.46K,0.39%
"Apr 18, 2019","37,258","37,250","37,410","37,143",18.47K,0.07%
"Apr 17, 2019","37,232","37,303","37,485","37,151",13.94K,-0.15%
"Apr 16, 2019","37,287","37,206","37,360","37,091",21.13K,-0.03%
"Apr 15, 2019","37,299","37,135","37,350","36,925",23.20K,0.12%
"Apr 12, 2019","37,254","37,088","37,480","37,045",25.25K,0.83%
"Apr 11, 2019","36,949","37,801","37,801","36,907",32.55K,-2.46%
"Apr 10, 2019","37,882","37,820","37,922","37,652",21.47K,0.04%
"Apr 09, 2019","37,867","37,980","38,165","37,838",21.13K,-0.45%
"Apr 08, 2019","38,039","37,670","38,136","37,670",22.91K,1.30%
"Apr 05, 2019","37,549","37,450","37,812","37,444",30.45K,0.16%
"Apr 04, 2019","37,490","37,310","37,540","37,037",30.49K,0.63%
"Apr 03, 2019","37,254","37,480","37,560","37,177",24.55K,-0.38%
"Apr 02, 2019","37,396","37,650","37,650","37,064",24.41K,-0.65%
"Apr 01, 2019","37,640","37,818","37,852","37,542",20.44K,-0.38%
"Mar 29, 2019","37,785","37,300","37,872","37,300",23.38K,1.16%
"Mar 28, 2019","37,352","38,088","38,119","37,305",29.68K,-1.84%
"Mar 27, 2019","38,054","38,376","38,424","38,009",24.10K,-0.78%
"Mar 26, 2019","38,353","38,526","38,599","38,297",19.67K,-0.69%
"Mar 25, 2019","38,619","38,451","38,647","38,373",18.69K,0.59%
"Mar 22, 2019","38,393","38,285","38,565","38,200",23.00K,0.26%
"Mar 21, 2019","38,294","38,060","38,529","38,060",14.28K,0.74%
"Mar 20, 2019","38,011","38,170","38,241","37,911",22.45K,-0.72%
"Mar 19, 2019","38,287","37,976","38,400","37,976",21.01K,0.91%
"Mar 18, 2019","37,942","38,100","38,150","37,780",18.59K,-0.46%
"Mar 15, 2019","38,119","38,100","38,360","38,050",21.61K,0.41%
"Mar 14, 2019","37,962","38,800","38,800","37,857",30.32K,-2.08%
"Mar 13, 2019","38,768","38,750","38,975","38,730",19.44K,0.14%
"Mar 12, 2019","38,714","38,648","38,880","38,601",18.55K,0.60%
"Mar 11, 2019","38,484","38,737","38,758","38,410",17.90K,-0.71%
"Mar 08, 2019","38,759","38,085","38,830","38,085",26.48K,1.75%
"Mar 07, 2019","38,091","38,248","38,267","37,930",21.90K,-0.27%
"Mar 06, 2019","38,194","38,484","38,674","38,137",22.41K,-0.75%
"Mar 05, 2019","38,484","38,820","38,880","38,415",19.26K,-0.64%
"Mar 04, 2019","38,733","39,005","39,005","38,625",12.25K,-0.87%
"Mar 01, 2019","39,071","39,975","40,070","39,010",26.88K,-0.17%
"Feb 28, 2019","39,139","39,804","39,903","39,110",14.15K,-1.60%
"Feb 27, 2019","39,774","39,941","40,247","39,735",16.40K,-0.72%
"Feb 26, 2019","40,063","40,125","40,385","39,942",17.20K,0.10%
"Feb 25, 2019","40,022","40,250","40,423","39,995",18.16K,-0.64%
"Feb 22, 2019","40,280","40,160","40,337","40,051",17.91K,0.26%
"Feb 21, 2019","40,175","40,712","40,712","40,131",21.05K,-1.77%
"Feb 20, 2019","40,898","40,645","40,960","40,542",15.97K,0.81%
"Feb 19, 2019","40,570","40,273","40,600","40,162",19.08K,0.96%
"Feb 18, 2019","40,183","40,080","40,298","40,080",13.33K,0.53%
"Feb 15, 2019","39,970","39,500","40,071","39,500",21.40K,1.30%
"Feb 14, 2019","39,456","39,593","39,593","39,278",22.22K,-0.37%
"Feb 13, 2019","39,603","39,550","39,925","39,507",19.61K,0.22%
"Feb 12, 2019","39,516","39,970","39,970","39,460",20.72K,-0.80%
"Feb 11, 2019","39,835","40,120","40,120","39,751",16.20K,-0.73%
"Feb 08, 2019","40,129","39,878","40,266","39,752",20.99K,0.47%
"Feb 07, 2019","39,941","40,100","40,100","39,877",18.03K,-0.57%
"Feb 06, 2019","40,168","40,433","40,456","40,111",17.32K,-0.54%
"Feb 05, 2019","40,388","40,590","40,749","40,360",19.43K,-0.60%
"Feb 04, 2019","40,633","40,500","40,659","40,251",21.87K,0.07%
"Feb 01, 2019","40,604","40,400","40,800","40,215",26.56K,0.35%
"Jan 31, 2019","40,462","40,397","40,690","40,364",22.06K,0.26%
"Jan 30, 2019","40,357","40,216","40,495","40,180",18.72K,0.16%
"Jan 29, 2019","40,293","39,955","40,360","39,926",23.86K,0.85%
"Jan 28, 2019","39,954","39,750","40,119","39,674",21.40K,0.66%
"Jan 25, 2019","39,691","38,911","39,735","38,911",26.91K,2.02%
"Jan 24, 2019","38,905","39,182","39,183","38,865",15.75K,-0.55%
"Jan 23, 2019","39,120","39,147","39,340","38,961",19.24K,0.05%
"Jan 22, 2019","39,102","38,900","39,168","38,780",20.51K,0.50%
"Jan 21, 2019","38,909","39,199","39,249","38,811",18.48K,-0.82%
"Jan 18, 2019","39,229","39,480","39,613","39,150",22.80K,-0.50%
"Jan 17, 2019","39,426","39,650","39,700","39,369",17.51K,-0.48%
"Jan 16, 2019","39,617","39,560","39,770","39,455",20.44K,0.06%
"Jan 15, 2019","39,592","39,600","39,790","39,486",22.41K,0.05%
"Jan 14, 2019","39,572","39,300","39,610","39,250",15.99K,0.52%
"Jan 11, 2019","39,368","39,245","39,649","39,230",19.49K,0.14%
"Jan 10, 2019","39,311","39,580","39,800","39,281",20.67K,-0.57%
"Jan 09, 2019","39,536","39,341","39,663","39,254",22.86K,0.44%
"Jan 08, 2019","39,362","39,086","39,387","38,852",20.45K,0.29%
"Jan 07, 2019","39,249","39,273","39,548","39,193",20.89K,0.09%
"Jan 04, 2019","39,213","39,580","39,690","39,151",27.38K,-0.79%
"Jan 03, 2019","39,524","39,175","39,560","39,175",26.53K,0.95%
"Jan 02, 2019","39,151","38,720","39,283","38,651",29.70K,0.87%
"Jan 01, 2019","38,814","38,830","38,850","38,701",4.19K,-0.10%
"Dec 31, 2018","38,851","38,850","38,899","38,580",21.15K,0.30%
"Dec 28, 2018","38,733","38,849","38,929","38,618",20.61K,0.02%
"Dec 27, 2018","38,724","38,400","38,818","38,118",27.47K,1.14%
"Dec 26, 2018","38,286","37,601","38,517","37,601",27.18K,1.90%
"Dec 24, 2018","37,573","37,425","37,620","37,337",15.73K,0.78%
"Dec 21, 2018","37,282","37,465","37,638","37,232",19.89K,-0.71%
"Dec 20, 2018","37,548","37,673","37,680","37,225",24.83K,-0.42%
"Dec 19, 2018","37,707","37,430","37,856","37,392",17.18K,0.61%
"Dec 18, 2018","37,480","38,210","38,210","37,434",21.40K,-1.86%
"Dec 17, 2018","38,192","38,030","38,234","37,909",15.19K,0.28%
"Dec 14, 2018","38,084","38,300","38,330","38,015",18.19K,-0.79%
"Dec 13, 2018","38,386","38,500","38,545","38,251",20.04K,-0.55%
"Dec 12, 2018","38,597","38,393","38,640","38,180",21.65K,0.62%
"Dec 11, 2018","38,361","38,380","38,700","38,112",25.31K,-0.11%
"Dec 10, 2018","38,405","38,000","38,498","37,740",26.95K,1.06%
"Dec 07, 2018","38,003","37,299","38,040","37,216",22.85K,2.02%
"Dec 06, 2018","37,252","37,429","37,555","37,102",20.44K,-0.54%
"Dec 05, 2018","37,455","37,400","37,500","37,135",16.85K,-0.15%
"Dec 04, 2018","37,513","37,164","37,719","37,164",24.01K,1.00%
"Dec 03, 2018","37,141","36,240","37,428","36,240",33.86K,5.67%
"Nov 30, 2018","35,148","35,600","35,719","34,973",21.23K,-1.34%
"Nov 29, 2018","35,627","36,000","36,047","35,579",17.74K,-1.42%
"Nov 28, 2018","36,141","35,780","36,553","35,720",20.61K,0.98%
"Nov 27, 2018","35,791","36,150","36,210","35,745",20.69K,-0.73%
"Nov 26, 2018","36,055","36,244","36,458","36,031",17.28K,-0.09%
"Nov 23, 2018","36,087","36,540","36,540","35,795",14.38K,-1.43%
"Nov 22, 2018","36,610","36,999","37,020","36,560",13.62K,-0.93%
"Nov 21, 2018","36,953","36,620","37,047","36,553",17.96K,0.89%
"Nov 20, 2018","36,626","36,811","37,049","36,515",19.56K,-0.72%
"Nov 19, 2018","36,891","37,020","37,116","36,801",14.50K,-0.36%
"Nov 16, 2018","37,023","36,580","37,150","36,580",20.44K,0.86%
"Nov 15, 2018","36,707","36,571","36,850","36,453",19.16K,0.52%
"Nov 14, 2018","36,518","36,316","36,575","36,055",19.69K,0.28%
"Nov 13, 2018","36,416","36,735","36,810","36,383",20.72K,-0.84%
"Nov 12, 2018","36,726","36,920","37,180","36,697",17.27K,-0.51%
"Nov 09, 2018","36,915","37,590","37,644","36,700",23.12K,-1.92%
"Nov 08, 2018","37,639","38,200","38,200","37,200",13.76K,-10.22%
"Nov 07, 2018","41,925","38,250","38,328","38,175",3.27K,9.84%
"Nov 06, 2018","38,168","38,433","38,559","38,110",17.68K,-0.58%
"Nov 05, 2018","38,392","38,550","38,739","38,350",17.38K,-0.68%
"Nov 02, 2018","38,653","38,675","38,871","38,478",28.69K,-0.41%
"Nov 01, 2018","38,811","38,123","38,924","38,031",33.48K,1.91%
"Oct 31, 2018","38,082","38,498","38,500","38,051",21.88K,-0.71%
"Oct 30, 2018","38,353","38,444","38,505","38,203",19.84K,0.09%
"Oct 29, 2018","38,319","38,785","38,995","38,411",29.38K,-1.13%
"Oct 26, 2018","38,755","38,699","39,032","38,630",25.88K,0.27%
"Oct 25, 2018","38,650","38,980","39,048","38,615",20.95K,-0.55%
"Oct 24, 2018","38,862","39,145","39,168","38,820",19.87K,-0.73%
"Oct 23, 2018","39,148","38,799","39,290","38,738",27.64K,1.02%
"Oct 22, 2018","38,754","38,804","38,940","38,640",18.48K,-0.17%
"Oct 19, 2018","38,820","38,875","38,980","38,728",18.00K,-0.18%
"Oct 18, 2018","38,890","38,805","38,980","38,565",13.91K,0.05%
"Oct 17, 2018","38,871","38,803","39,125","38,774",19.56K,-0.07%
"Oct 16, 2018","38,898","39,300","39,340","38,875",22.44K,-0.72%
"Oct 15, 2018","39,181","38,990","39,475","38,990",23.40K,0.61%
"Oct 12, 2018","38,943","38,850","39,115","38,780",21.25K,0.07%
"Oct 11, 2018","38,917","38,538","39,060","38,451",31.77K,1.04%
"Oct 10, 2018","38,518","38,668","38,760","38,351",18.87K,-0.33%
"Oct 09, 2018","38,644","38,550","38,821","38,482",22.12K,0.41%
"Oct 08, 2018","38,486","39,130","39,130","38,435",28.89K,-2.07%
"Oct 05, 2018","39,301","38,952","39,380","38,760",29.22K,0.76%
"Oct 04, 2018","39,003","38,980","39,350","38,881",27.69K,-0.30%
"Oct 03, 2018","39,120","38,550","39,329","38,550",28.02K,1.69%
"Oct 01, 2018","38,469","38,640","38,640","38,083",30.83K,-0.35%
"Sep 28, 2018","38,604","37,658","38,650","37,541",38.46K,2.60%
"Sep 27, 2018","37,625","38,000","38,090","37,450",27.64K,-0.72%
"Sep 26, 2018","37,899","38,300","38,327","37,880",22.77K,-0.98%
"Sep 25, 2018","38,273","37,850","38,433","37,700",27.48K,0.99%
"Sep 24, 2018","37,897","37,550","38,020","37,406",23.04K,0.71%
"Sep 21, 2018","37,628","37,390","37,866","37,316",42.18K,0.92%
"Sep 20, 2018","37,286","37,325","37,426","37,240",12.73K,-0.20%
"Sep 19, 2018","37,360","37,549","37,630","37,330",21.44K,-0.30%
"Sep 18, 2018","37,474","37,400","37,680","37,215",25.11K,0.02%
"Sep 17, 2018","37,465","37,100","37,530","37,100",23.76K,1.20%
"Sep 14, 2018","37,020","37,065","37,279","36,931",19.61K,-0.22%
"Sep 13, 2018","37,100","37,250","37,415","37,065",14.14K,-0.55%
"Sep 12, 2018","37,307","37,399","37,554","37,000",31.07K,-0.32%
"Sep 11, 2018","37,425","37,475","37,535","37,047",26.39K,-0.27%
"Sep 10, 2018","37,525","37,150","37,586","37,149",21.01K,0.85%
"Sep 07, 2018","37,207","37,100","37,371","36,951",25.62K,0.04%
"Sep 06, 2018","37,191","37,141","37,478","37,120",25.86K,0.32%
"Sep 05, 2018","37,071","36,902","37,170","36,902",20.37K,0.51%
"Sep 04, 2018","36,884","37,555","37,660","36,690",37.23K,-2.05%
"Sep 03, 2018","37,655","37,501","37,684","37,367",14.70K,2.60%
"Aug 31, 2018","36,699","37,000","37,180","36,666",22.79K,-0.50%
"Aug 30, 2018","36,882","37,106","37,183","36,850",20.41K,-0.73%
"Aug 29, 2018","37,155","37,150","37,236","36,982",19.32K,0.04%
"Aug 28, 2018","37,140","37,201","37,545","37,115",21.47K,-0.09%
"Aug 27, 2018","37,174","37,050","37,280","37,010",17.45K,0.39%
"Aug 24, 2018","37,031","36,669","37,145","36,546",25.70K,1.08%
"Aug 23, 2018","36,637","36,888","36,888","36,572",21.33K,-0.77%
"Aug 22, 2018","36,923","37,100","37,190","36,862",12.92K,-0.16%
"Aug 21, 2018","36,981","36,885","37,085","36,885",16.74K,0.48%
"Aug 20, 2018","36,806","36,829","37,067","36,752",18.93K,-0.01%
"Aug 17, 2018","36,808","36,903","37,019","36,773",17.69K,-0.33%
"Aug 16, 2018","36,931","37,760","37,760","36,432",33.93K,-2.36%
"Aug 14, 2018","37,824","37,713","37,895","37,685",16.17K,0.23%
"Aug 13, 2018","37,739","38,010","38,180","37,682",30.10K,-0.68%
"Aug 10, 2018","37,996","38,075","38,149","37,941",20.03K,-0.41%
"Aug 09, 2018","38,151","38,023","38,218","37,925",19.46K,0.47%
"Aug 08, 2018","37,971","37,980","38,116","37,805",21.13K,0.14%
"Aug 07, 2018","37,919","37,979","38,199","37,890",19.71K,-0.01%
"Aug 06, 2018","37,923","38,125","38,160","37,887",15.05K,-0.49%
"Aug 03, 2018","38,111","37,950","38,310","37,774",23.95K,0.37%
"Aug 02, 2018","37,971","38,040","38,222","37,857",19.12K,-0.03%
"Aug 01, 2018","37,982","38,240","38,275","37,920",19.58K,-0.97%
"Jul 31, 2018","38,353","38,267","38,460","38,021",25.29K,-0.06%
"Jul 30, 2018","38,375","38,270","38,430","38,200",12.02K,0.05%
"Jul 27, 2018","38,356","38,450","38,503","38,040",21.58K,0.14%
"Jul 26, 2018","38,301","38,540","38,634","38,275",16.51K,-0.72%
"Jul 25, 2018","38,578","38,440","38,700","38,380",17.32K,0.23%
"Jul 24, 2018","38,490","38,226","38,740","38,177",21.26K,0.48%
"Jul 23, 2018","38,308","38,445","38,570","38,234",18.16K,-0.47%
"Jul 20, 2018","38,490","38,159","38,539","38,071",21.94K,0.45%
"Jul 19, 2018","38,317","38,340","38,424","37,913",25.50K,-0.36%
"Jul 18, 2018","38,457","38,492","38,559","38,150",19.74K,-0.22%
"Jul 17, 2018","38,540","39,017","39,112","38,431",21.12K,-1.34%
"Jul 16, 2018","39,062","39,148","39,261","38,951",11.32K,-0.02%
"Jul 13, 2018","39,071","39,340","39,390","38,850",18.86K,-0.73%
"Jul 12, 2018","39,357","39,255","39,440","39,151",14.99K,0.10%
"Jul 11, 2018","39,319","39,760","39,760","39,260",16.71K,-1.24%
"Jul 10, 2018","39,814","39,987","40,011","39,550",16.76K,-0.23%
"Jul 09, 2018","39,907","39,803","40,186","39,803",16.06K,0.29%
"Jul 06, 2018","39,791","39,840","40,099","39,675",13.19K,-0.27%
"Jul 05, 2018","39,900","39,944","40,035","39,712",14.62K,-0.09%
"Jul 04, 2018","39,935","39,765","39,987","39,730",13.40K,0.50%
"Jul 03, 2018","39,738","39,412","39,837","39,360",17.21K,0.82%
"Jul 02, 2018","39,416","39,954","39,954","39,294",17.22K,0.46%
"Jun 29, 2018","39,235","39,168","39,325","39,010",16.50K,0.27%
"Jun 28, 2018","39,129","39,633","39,633","39,037",15.66K,-1.32%
"Jun 27, 2018","39,654","39,615","39,770","39,453",14.65K,0.01%
"Jun 26, 2018","39,649","39,655","39,750","39,378",14.28K,-0.03%
"Jun 25, 2018","39,659","39,740","39,934","39,618",13.18K,-0.37%
"Jun 22, 2018","39,805","39,530","39,870","39,514",15.26K,0.59%
"Jun 21, 2018","39,571","39,601","39,601","39,405",14.28K,-0.17%
"Jun 20, 2018","39,639","39,666","39,769","39,557",12.38K,-0.16%
"Jun 19, 2018","39,703","40,140","40,150","39,666",20.16K,-0.81%
"Jun 18, 2018","40,028","40,156","40,350","39,950",21.43K,-0.46%
"Jun 15, 2018","40,212","41,475","41,696","40,160",46.50K,-3.16%
"Jun 14, 2018","41,526","40,785","41,625","40,785",36.90K,1.82%
"Jun 13, 2018","40,782","40,649","40,926","40,585",17.13K,0.20%
"Jun 12, 2018","40,701","40,767","40,837","40,452",21.16K,-0.24%
"Jun 11, 2018","40,799","40,480","40,827","40,431",20.33K,0.92%
"Jun 08, 2018","40,426","40,421","40,681","40,240",19.70K,-0.15%
"Jun 07, 2018","40,485","39,901","40,733","39,901",26.93K,1.34%
"Jun 06, 2018","39,950","39,786","40,145","39,633",18.89K,0.31%
"Jun 05, 2018","39,825","39,630","39,860","39,508",17.10K,0.57%
"Jun 04, 2018","39,598","39,563","39,847","39,455",17.21K,0.09%
"Jun 01, 2018","39,562","39,870","39,870","39,511",20.86K,-0.92%
"May 31, 2018","39,928","40,051","40,230","39,870",19.86K,-0.35%
"May 30, 2018","40,069","39,928","40,134","39,680",21.72K,0.18%
"May 29, 2018","39,998","39,950","40,229","39,830",23.37K,0.14%
"May 28, 2018","39,944","40,201","40,201","39,850",14.23K,-0.87%
"May 25, 2018","40,294","40,860","40,860","40,210",22.79K,-1.46%
"May 24, 2018","40,893","40,258","40,929","40,258",27.46K,1.48%
"May 23, 2018","40,295","40,580","40,698","40,201",25.87K,-0.53%
"May 22, 2018","40,509","40,301","40,773","40,239",20.13K,0.26%
"May 21, 2018","40,404","40,166","40,435","39,912",21.50K,0.48%
"May 18, 2018","40,212","40,111","40,270","40,060",13.66K,0.19%
"May 17, 2018","40,135","39,900","40,227","39,856",17.30K,0.36%
"May 16, 2018","39,992","39,839","40,050","39,635",18.06K,0.05%
"May 15, 2018","39,972","40,301","40,301","39,860",21.67K,-1.02%
"May 14, 2018","40,383","40,501","40,550","40,312",14.75K,-0.44%
"May 11, 2018","40,563","40,392","40,721","40,371",17.24K,0.38%
"May 10, 2018","40,409","40,166","40,500","39,978",22.15K,0.75%
"May 09, 2018","40,108","39,899","40,283","39,825",19.95K,0.72%
"May 08, 2018","39,820","39,935","39,944","39,553",19.25K,-0.29%
"May 07, 2018","39,935","39,798","40,071","39,798",14.08K,0.45%
"May 04, 2018","39,757","39,644","39,780","39,551",15.50K,0.29%
"May 03, 2018","39,644","39,550","39,882","39,425",19.81K,0.30%
"May 02, 2018","39,526","39,100","39,695","39,100",21.02K,1.33%
"May 01, 2018","39,008","39,240","39,416","38,904",15.12K,0.95%
"Apr 30, 2018","38,642","39,009","39,009","38,432",15.64K,-0.94%
"Apr 27, 2018","39,009","39,280","39,338","38,979",13.72K,-0.87%
"Apr 26, 2018","39,353","39,440","39,495","39,145",14.21K,-0.37%
"Apr 25, 2018","39,501","39,640","39,700","39,432",12.24K,-0.22%
"Apr 24, 2018","39,589","39,555","39,665","39,326",16.12K,0.17%
"Apr 23, 2018","39,522","40,420","40,420","39,456",26.45K,-2.40%
"Apr 20, 2018","40,493","40,544","40,574","40,166",19.19K,-0.37%
"Apr 19, 2018","40,643","40,303","40,773","40,200",30.81K,0.65%
"Apr 18, 2018","40,379","39,370","40,440","39,305",31.29K,2.53%
"Apr 17, 2018","39,381","39,113","39,436","39,036",24.65K,0.67%
"Apr 16, 2018","39,118","39,050","39,300","38,870",19.95K,0.46%
"Apr 13, 2018","38,940","38,702","39,050","38,601",19.53K,0.66%
"Apr 12, 2018","38,686","39,101","39,133","38,660",23.45K,-1.31%
"Apr 11, 2018","39,201","38,763","39,478","38,724",33.74K,1.19%
"Apr 10, 2018","38,739","38,500","38,844","38,411",21.36K,0.47%
"Apr 09, 2018","38,556","38,256","38,580","38,225",19.21K,0.78%
"Apr 06, 2018","38,258","38,323","38,472","38,112",29.27K,0.03%
"Apr 05, 2018","38,247","38,249","38,320","37,960",27.58K,0.03%
"Apr 04, 2018","38,235","38,453","38,730","38,163",31.17K,-0.54%
"Apr 03, 2018","38,443","39,000","39,000","38,366",26.39K,-1.53%
"Apr 02, 2018","39,040","38,399","39,065","38,399",26.81K,1.82%
"Mar 29, 2018","38,344","38,474","38,474","38,214",9.18K,0.03%
"Mar 28, 2018","38,333","38,790","38,800","38,301",20.61K,-0.91%
"Mar 27, 2018","38,686","38,972","39,149","38,611",21.75K,-0.75%
"Mar 26, 2018","38,977","38,979","39,170","38,757",17.49K,0.22%
"Mar 23, 2018","38,890","38,689","39,000","38,689",21.12K,0.75%
"Mar 22, 2018","38,601","38,700","38,946","38,520",22.50K,-0.28%
"Mar 21, 2018","38,709","38,210","38,838","38,210",28.15K,1.22%
"Mar 20, 2018","38,242","38,476","38,515","38,120",18.88K,-0.76%
"Mar 19, 2018","38,535","38,350","38,586","38,231",19.59K,0.42%
"Mar 16, 2018","38,372","38,591","38,719","38,190",25.17K,-0.61%
"Mar 15, 2018","38,606","38,890","38,895","38,525",17.48K,-0.45%
"Mar 14, 2018","38,779","38,870","39,089","38,752",19.50K,-0.16%
"Mar 13, 2018","38,840","38,794","38,960","38,651",20.27K,0.17%
"Mar 12, 2018","38,773","38,963","38,967","38,689",17.65K,-0.53%
"Mar 09, 2018","38,981","38,700","39,156","38,610",29.57K,0.50%
"Mar 08, 2018","38,787","38,846","38,914","38,655",18.90K,0.13%
"Mar 07, 2018","38,735","39,299","39,300","38,675",28.88K,-1.46%
"Mar 06, 2018","39,307","38,747","39,527","38,660",33.82K,1.66%
"Mar 05, 2018","38,667","39,010","39,045","38,637",18.51K,-0.54%
"Mar 02, 2018","38,877","38,650","39,084","38,650",15.62K,0.76%
"Mar 01, 2018","38,582","38,710","38,710","38,325",23.87K,0.87%
"Feb 28, 2018","38,248","38,133","38,347","38,082",15.71K,0.18%
"Feb 27, 2018","38,181","38,560","38,630","38,100",18.06K,-0.90%
"Feb 26, 2018","38,528","38,421","38,736","38,311",16.25K,0.28%
"Feb 23, 2018","38,420","38,630","38,630","38,360",14.22K,-0.76%
"Feb 22, 2018","38,716","38,500","38,765","38,278",22.99K,0.15%
"Feb 21, 2018","38,658","38,306","38,700","38,105",24.46K,0.61%
"Feb 20, 2018","38,422","38,400","38,727","38,252",21.30K,-0.39%
"Feb 19, 2018","38,572","38,687","38,697","38,500",10.33K,-0.30%
"Feb 16, 2018","38,687","38,600","38,870","38,600",19.17K,0.45%
"Feb 15, 2018","38,514","38,769","38,864","38,212",23.85K,-0.44%
"Feb 14, 2018","38,683","38,300","38,773","37,800",31.91K,1.10%
"Feb 13, 2018","38,261","38,300","38,377","37,969",13.04K,-0.05%
"Feb 12, 2018","38,281","37,815","38,320","37,815",21.75K,1.79%
"Feb 09, 2018","37,607","37,974","38,043","37,561",21.30K,-1.11%
"Feb 08, 2018","38,029","37,920","38,168","37,596",25.22K,0.34%
"Feb 07, 2018","37,899","38,401","38,599","37,720",26.04K,-1.21%
"Feb 06, 2018","38,365","38,700","39,145","38,325",27.65K,-0.57%
"Feb 05, 2018","38,585","38,722","38,884","38,410",20.31K,-0.23%
"Feb 02, 2018","38,675","39,448","39,628","38,518",33.47K,-1.65%
"Feb 01, 2018","39,322","39,400","39,593","39,255",21.86K,-0.03%
"Jan 31, 2018","39,333","39,300","39,390","39,158",15.63K,0.46%
"Jan 30, 2018","39,151","39,165","39,462","39,042",21.43K,-0.03%
"Jan 29, 2018","39,163","39,870","39,870","39,101",22.69K,-2.02%
"Jan 25, 2018","39,972","39,799","40,193","39,661",25.91K,0.62%
"Jan 24, 2018","39,726","38,900","39,790","38,884",32.47K,2.50%
"Jan 23, 2018","38,757","39,086","39,095","38,450",24.05K,-0.63%
"Jan 22, 2018","39,001","38,933","39,156","38,900",13.26K,0.03%
"Jan 19, 2018","38,991","38,956","39,145","38,907",13.88K,0.13%
"Jan 18, 2018","38,939","39,226","39,226","38,885",18.42K,-0.72%
"Jan 17, 2018","39,221","39,418","39,500","39,077",19.20K,-0.54%
"Jan 16, 2018","39,432","39,608","39,712","38,709",26.79K,-0.41%
"Jan 15, 2018","39,594","39,200","39,667","39,200",16.42K,1.31%
"Jan 12, 2018","39,082","39,030","39,235","38,917",21.79K,0.30%
"Jan 11, 2018","38,964","39,023","39,068","38,651",18.44K,-0.14%
"Jan 10, 2018","39,017","38,829","39,326","38,744",25.86K,0.38%
"Jan 09, 2018","38,869","39,030","39,150","38,822",16.27K,-0.48%
"Jan 08, 2018","39,057","39,263","39,284","38,950",17.11K,-0.55%
"Jan 05, 2018","39,272","39,284","39,370","39,061",20.87K,-0.06%
"Jan 04, 2018","39,297","39,250","39,395","38,900",26.00K,-0.04%
"Jan 03, 2018","39,311","39,200","39,348","39,005",18.13K,0.28%
"Jan 02, 2018","39,201","39,150","39,300","38,980",16.74K,-0.01%
